signal_date,entry_weekday,status,reason,distance,width,take_profit,stop_loss,minimum_credit,expiry,entry_date,exit_date,lot,raw_credit_points,effective_credit_points,gross_pnl,costs,net_pnl,dte_at_signal,dte_at_entry,nifty_reference_signal,nifty_reference_entry,put_long,put_short,call_short,call_long,put_long_entry,put_short_entry,call_short_entry,call_long_entry,put_long_exit,put_short_exit,call_short_exit,call_long_exit,wing_width_points,max_loss_points,max_loss,lower_breakeven,upper_breakeven,return_on_capital,return_on_max_loss,eod_exit_reason,conservative_intraday_min_pnl_points,conservative_intraday_min_pnl,conservative_intraday_min_pnl_day,conservative_bound_is_not_fill,window,selection_train_start,selection_train_end,selected_score,oos_fixed_lot_equity,oos_fixed_lot_drawdown
2026-04-29,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-05-05,2026-04-30,2026-05-04,65,92.40000000000002,90.40000000000002,7618.000000000001,111.43772863,7506.562271370001,6,5,24252.0,24098.2,23600.0,23900.0,24600.0,24900.0,47.55,121.45,27.85,9.35,4.05,25.55,10.2,2.9,300.0,207.59999999999997,13493.999999999998,23807.6,24692.4,0.07506562271370001,0.556288889237439,take_profit_eod_mark,79.75000000000003,5183.750000000002,2026-05-04,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2539341.5891058543,0.0
2026-05-05,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-05-12,2026-05-06,2026-05-07,65,128.15,126.15,14517.750000000002,124.97648795500001,14392.773512045002,7,6,24106.3,24447.4,23500.0,23800.0,24450.0,24750.0,12.15,30.15,178.05,67.9,6.65,20.25,130.8,45.2,300.0,171.85,11170.25,23671.85,24578.15,0.14392773512045,1.288491619439583,take_profit_eod_mark,157.2,10218.0,2026-05-07,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2553734.362617899,0.0
2026-05-08,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-05-12,2026-05-11,2026-05-12,65,99.95,97.95,25944.750000000004,141.066143875,25803.683856125004,4,1,24234.6,23868.5,23600.0,23900.0,24550.0,24850.0,20.8,118.75,4.1,2.1,214.75,517.95,0.15,0.15,300.0,200.05,13003.25,23800.05,24649.95,0.25803683856125004,1.9844026574990872,take_profit_eod_mark,10.950000000000003,711.7500000000002,2026-05-12,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2579538.046474024,0.0
2026-05-13,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-05-19,2026-05-14,2026-05-15,65,106.9,104.9,12047.75,117.121966865,11930.628033135,6,5,23462.4,23700.1,22850.0,23150.0,23800.0,24100.0,14.0,34.3,124.75,38.15,9.95,29.75,87.6,24.95,300.0,193.1,12551.5,23043.1,23906.9,0.11930628033135,0.950534042396128,take_profit_eod_mark,108.30000000000003,7039.500000000002,2026-05-15,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2591468.6745071593,0.0
2026-05-19,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-05-26,2026-05-20,2026-05-21,65,103.75,101.75,11644.749999999998,117.71070202499999,11527.039297974998,7,6,23612.0,23668.5,23000.0,23300.0,23950.0,24250.0,34.85,80.0,84.6,26.0,17.2,55.45,58.15,17.0,300.0,196.25,12756.25,23196.25,24053.75,0.11527039297974997,0.9036385534914256,take_profit_eod_mark,108.54999999999998,7055.749999999999,2026-05-21,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2602995.7138051344,0.0
2026-05-22,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-05-26,2026-05-25,2026-05-26,65,76.39999999999999,74.39999999999999,4709.249999999999,103.21804345500001,4606.031956544999,4,1,23744.0,24063.0,23100.0,23400.0,24050.0,24350.0,2.65,3.95,87.1,12.0,0.1,0.1,0.15,0.1,300.0,223.60000000000002,14534.000000000002,23323.6,24126.4,0.04606031956544999,0.31691426699772934,take_profit_eod_mark,65.05,4228.25,2026-05-26,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2607601.7457616795,0.0
2026-05-27,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-06-02,2026-05-29,2026-06-01,65,91.25,89.25,18063.5,119.56830861999998,17943.93169138,6,4,23996.7,23748.8,23350.0,23650.0,24300.0,24600.0,30.65,112.95,14.45,5.5,55.5,244.95,2.9,1.7,300.0,208.75,13568.75,23558.75,24391.25,0.1794393169138,1.3224454493877476,take_profit_eod_mark,65.65,4267.25,2026-06-01,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2625545.6774530597,0.0
2026-06-02,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-06-09,2026-06-03,2026-06-04,65,104.05000000000001,102.05000000000001,11882.0,118.78322692,11763.21677308,7,6,23603.1,23515.7,23000.0,23300.0,23900.0,24200.0,45.3,112.25,59.0,21.9,24.75,85.05,33.4,10.95,300.0,195.95,12736.75,23195.95,24004.05,0.11763216773079999,0.923565020360767,take_profit_eod_mark,101.45,6594.25,2026-06-04,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2637308.89422614,0.0
2026-06-05,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-06-09,2026-06-08,2026-06-09,65,89.15,87.15,5544.500000000001,105.06937534000001,5439.430624660001,4,1,23451.7,23174.6,22850.0,23150.0,23750.0,24050.0,18.4,105.75,3.7,1.9,0.1,0.2,0.1,0.05,300.0,210.85,13705.25,23060.85,23839.15,0.05439430624660001,0.39688664013133657,take_profit_eod_mark,75.10000000000001,4881.500000000001,2026-06-09,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2642748.3248508,0.0
2026-06-10,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-06-16,2026-06-11,2026-06-12,65,63.45,61.45,12909.000000000002,114.81331174999998,12794.186688250002,6,5,23240.1,23200.0,22600.0,22900.0,23550.0,23850.0,13.6,53.15,30.85,6.95,5.3,9.65,196.4,61.6,300.0,236.55,15375.75,22836.55,23613.45,0.1279418668825,0.8321016333024407,take_profit_eod_mark,25.950000000000003,1686.7500000000002,2026-06-12,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2655542.51153905,0.0
2026-06-16,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-06-23,2026-06-17,2026-06-18,65,61.64999999999999,59.64999999999999,6672.249999999999,106.113379925,6566.136620074999,7,6,24001.0,24094.0,23400.0,23700.0,24350.0,24650.0,11.2,34.75,52.3,14.2,4.7,11.5,47.4,9.2,300.0,238.35000000000002,15492.750000000002,23638.35,24411.65,0.06566136620074998,0.4238199557906116,take_profit_eod_mark,72.79999999999998,4731.999999999999,2026-06-18,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2662108.648159125,0.0
2026-06-23,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-06-30,2026-06-24,2026-06-25,65,70.1,68.1,7747.999999999999,107.06358236000001,7640.9364176399995,7,6,23852.5,24051.8,23250.0,23550.0,24200.0,24500.0,9.05,21.15,74.3,16.3,3.45,7.95,58.6,10.0,300.0,229.9,14943.5,23479.9,24270.1,0.0764093641764,0.5113217397289791,take_profit_eod_mark,82.94999999999999,5391.749999999999,2026-06-25,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2669749.584576765,0.0
2026-06-30,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-07-07,2026-07-01,2026-07-02,65,73.25,71.25,10715.25,108.858007785,10606.391992215,7,6,23861.8,24092.6,23250.0,23550.0,24200.0,24500.0,6.65,21.45,74.55,16.1,2.95,5.8,108.15,15.4,300.0,226.75,14738.75,23476.75,24273.25,0.10606391992215,0.7196262907108811,take_profit_eod_mark,112.19999999999999,7292.999999999999,2026-07-02,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2680355.97656898,0.0
2026-07-07,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-07-14,2026-07-08,2026-07-09,65,165.2,163.2,19535.749999999996,141.826074475,19393.923925524996,7,6,24440.3,23912.2,23800.0,24100.0,24750.0,25050.0,153.8,314.25,8.75,4.0,73.8,211.2,3.95,2.0,300.0,134.8,8762.0,23934.8,24915.2,0.19393923925524995,2.2134129109250167,take_profit_eod_mark,153.39999999999998,9970.999999999998,2026-07-09,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2699749.900494505,0.0
2026-07-10,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-07-14,2026-07-13,2026-07-14,65,14.800000000000002,12.800000000000002,711.7500000000002,96.586167035,615.1638329650002,4,1,24241.9,24242.8,23600.0,23900.0,24550.0,24850.0,5.45,17.2,4.15,1.1,0.15,0.3,0.1,0.1,300.0,285.2,18538.0,23885.2,24564.8,0.006151638329650002,0.03318393747788328,take_profit_eod_mark,5.900000000000003,383.50000000000017,2026-07-14,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2700365.06432747,0.0
2026-07-15,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-07-21,2026-07-16,2026-07-17,65,42.650000000000006,40.650000000000006,7296.250000000001,103.851791505,7192.398208495001,6,5,24067.8,24096.4,23450.0,23750.0,24400.0,24700.0,7.0,28.35,26.35,5.05,5.55,12.95,76.8,10.6,300.0,257.35,16727.75,23707.35,24442.65,0.07192398208495002,0.429968059571371,take_profit_eod_mark,38.7,2515.5,2026-07-17,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2707557.4625359653,0.0
2026-07-21,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-07-28,2026-07-22,2026-07-23,65,80.55,78.55,10829.0,112.88388619999999,10716.1161138,7,6,24180.6,23988.4,23550.0,23850.0,24500.0,24800.0,29.95,97.55,19.35,6.4,30.65,115.95,7.95,3.2,300.0,219.45,14264.25,23769.45,24580.55,0.107161161138,0.7512568914453968,take_profit_eod_mark,100.95,6561.75,2026-07-23,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2718273.5786497653,0.0
2026-07-24,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-07-28,2026-07-27,2026-07-28,65,19.599999999999994,17.599999999999994,1020.4999999999998,96.73000378,923.7699962199997,4,1,23806.5,24028.0,23200.0,23500.0,24150.0,24450.0,2.1,3.4,20.4,2.1,0.05,0.1,0.15,0.1,300.0,280.4,18226.0,23480.4,24169.6,0.009237699962199997,0.05068418721716228,take_profit_eod_mark,13.199999999999994,857.9999999999997,2026-07-28,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2719197.348645985,0.0
2026-07-29,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-08-04,2026-07-30,2026-07-31,65,27.549999999999997,25.549999999999997,2437.4999999999995,99.24977844,2338.2502215599998,6,5,24311.5,24358.0,23700.0,24000.0,24650.0,24950.0,7.95,28.15,8.9,1.55,4.65,11.1,9.2,1.7,300.0,272.45,17709.25,23972.45,24677.55,0.0233825022156,0.1320355306723887,take_profit_eod_mark,30.75,1998.75,2026-07-31,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2721535.598867545,0.0
2026-08-04,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-08-11,2026-08-05,2026-08-06,65,47.7,45.7,5837.000000000001,103.6307384,5733.369261600001,7,6,24555.6,24647.7,23900.0,24200.0,24900.0,25200.0,7.4,24.6,40.8,10.3,3.9,12.0,45.5,7.5,300.0,252.3,16399.5,24152.3,24947.7,0.05733369261600001,0.34960634541297,take_profit_eod_mark,69.6,4524.0,2026-08-06,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2727268.968129145,0.0
2026-08-11,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-08-18,2026-08-12,2026-08-13,65,42.5,40.5,4212.0,101.15572378,4110.84427622,7,6,24540.5,24470.5,23900.0,24200.0,24850.0,25150.0,8.75,40.25,13.85,2.85,4.0,25.55,6.45,1.7,300.0,257.5,16737.5,24157.5,24892.5,0.0411084427622,0.24560682755608665,take_profit_eod_mark,51.9,3373.5,2026-08-13,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2731379.812405365,0.0
2026-08-18,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-08-25,2026-08-19,2026-08-20,65,41.15,39.15,3659.5,101.08490264,3558.41509736,7,6,24230.1,24117.6,23600.0,23900.0,24550.0,24850.0,9.65,41.9,13.0,4.1,3.65,10.45,14.4,2.05,300.0,258.85,16825.25,23858.85,24591.15,0.0355841509736,0.21149255418849644,take_profit_eod_mark,44.3,2879.5,2026-08-20,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2734938.227502725,0.0
2026-08-25,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-09-01,2026-08-26,2026-08-27,65,29.849999999999994,27.849999999999994,3402.7499999999995,99.99868861499999,3302.7513113849996,7,6,24288.1,24429.1,23650.0,23950.0,24600.0,24900.0,3.95,13.2,25.45,4.85,5.4,25.55,9.45,3.1,300.0,270.15,17559.75,23920.15,24629.85,0.03302751311384999,0.18808646543287916,take_profit_eod_mark,30.749999999999993,1998.7499999999995,2026-08-27,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2738240.97881411,0.0
2026-08-28,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-09-01,2026-08-31,2026-09-01,65,27.7,25.7,2291.25,97.895745565,2193.354254435,4,1,24341.9,24251.4,23700.0,24000.0,24650.0,24950.0,3.25,30.15,1.75,0.95,0.8,12.25,0.2,0.1,300.0,272.3,17699.5,23972.3,24677.7,0.02193354254435,0.12392182007599084,take_profit_eod_mark,16.049999999999997,1043.2499999999998,2026-09-01,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2740434.333068545,0.0
2026-09-02,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-09-08,2026-09-03,2026-09-04,65,32.900000000000006,30.900000000000006,2869.7500000000005,99.670378685,2770.0796213150006,6,5,24000.3,24000.1,23400.0,23700.0,24350.0,24650.0,6.65,33.45,9.15,3.05,3.4,15.6,4.9,1.85,300.0,267.1,17361.5,23667.1,24382.9,0.027700796213150008,0.15955301220027074,take_profit_eod_mark,33.50000000000001,2177.5000000000005,2026-09-04,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2743204.41268986,0.0
2026-09-08,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-09-15,2026-09-09,2026-09-10,65,73.55,71.55,10075.0,110.51919127000001,9964.48080873,7,6,23749.6,23552.2,23150.0,23450.0,24050.0,24350.0,26.45,95.7,8.6,4.3,23.55,106.65,5.1,2.75,300.0,226.45,14719.25,23376.45,24123.55,0.0996448080873,0.6769693298727857,take_profit_eod_mark,116.75,7588.75,2026-09-10,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2753168.8934985898,0.0
